Country,City,Date,Year,Month,Day,Temp,DayOfYear
The Netherlands,Amsterdam,2007-01-12,2007,1,12,10.27777777777778,12
The Netherlands,Amsterdam,2007-01-13,2007,1,13,11.222222222222223,13
The Netherlands,Amsterdam,2007-01-14,2007,1,14,7.277777777777778,14
The Netherlands,Amsterdam,2007-01-15,2007,1,15,5.777777777777777,15
The Netherlands,Amsterdam,2007-01-16,2007,1,16,8.38888888888889,16
The Netherlands,Amsterdam,2007-01-17,2007,1,17,9.333333333333332,17
The Netherlands,Amsterdam,2007-01-18,2007,1,18,10.22222222222222,18
The Netherlands,Amsterdam,2007-01-19,2007,1,19,10.0,19
The Netherlands,Amsterdam,2007-01-20,2007,1,20,10.444444444444445,20
The Netherlands,Amsterdam,2007-01-21,2007,1,21,7.055555555555557,21
The Netherlands,Amsterdam,2007-01-22,2007,1,22,3.722222222222224,22
The Netherlands,Amsterdam,2007-01-23,2007,1,23,-0.2777777777777778,23
The Netherlands,Amsterdam,2007-01-24,2007,1,24,-0.2222222222222214,24
The Netherlands,Amsterdam,2007-01-25,2007,1,25,-0.7222222222222227,25
The Netherlands,Amsterdam,2007-01-26,2007,1,26,3.555555555555555,26
The Netherlands,Amsterdam,2007-01-27,2007,1,27,4.888888888888888,27
The Netherlands,Amsterdam,2007-01-28,2007,1,28,7.555555555555555,28
The Netherlands,Amsterdam,2007-01-29,2007,1,29,8.38888888888889,29
The Netherlands,Amsterdam,2007-01-30,2007,1,30,7.944444444444443,30
The Netherlands,Amsterdam,2007-01-31,2007,1,31,7.444444444444445,31
The Netherlands,Amsterdam,2008-01-01,2008,1,1,2.7777777777777777,1
The Netherlands,Amsterdam,2008-01-02,2008,1,2,-0.2777777777777778,2
The Netherlands,Amsterdam,2008-01-03,2008,1,3,0.3888888888888904,3
The Netherlands,Amsterdam,2008-01-04,2008,1,4,3.2222222222222205,4
The Netherlands,Amsterdam,2008-01-05,2008,1,5,6.77777777777778,5
The Netherlands,Amsterdam,2008-01-06,2008,1,6,4.500000000000001,6
The Netherlands,Amsterdam,2008-01-07,2008,1,7,7.055555555555557,7
The Netherlands,Amsterdam,2008-01-08,2008,1,8,6.277777777777776,8
The Netherlands,Amsterdam,2008-01-09,2008,1,9,6.611111111111111,9
The Netherlands,Amsterdam,2008-01-10,2008,1,10,7.555555555555555,10
The Netherlands,Amsterdam,2008-01-11,2008,1,11,9.38888888888889,11
The Netherlands,Amsterdam,2008-01-12,2008,1,12,5.777777777777777,12
The Netherlands,Amsterdam,2008-01-13,2008,1,13,5.7222222222222205,13
The Netherlands,Amsterdam,2008-01-14,2008,1,14,6.555555555555554,14
The Netherlands,Amsterdam,2008-01-15,2008,1,15,8.166666666666668,15
The Netherlands,Amsterdam,2008-01-16,2008,1,16,7.000000000000001,16
The Netherlands,Amsterdam,2008-01-17,2008,1,17,5.666666666666668,17
The Netherlands,Amsterdam,2008-01-18,2008,1,18,9.27777777777778,18
The Netherlands,Amsterdam,2008-01-19,2008,1,19,10.388888888888893,19
The Netherlands,Amsterdam,2008-01-20,2008,1,20,11.277777777777777,20
The Netherlands,Amsterdam,2008-01-21,2008,1,21,10.0,21
The Netherlands,Amsterdam,2008-01-22,2008,1,22,4.944444444444444,22
The Netherlands,Amsterdam,2008-01-23,2008,1,23,6.944444444444445,23
The Netherlands,Amsterdam,2008-01-24,2008,1,24,9.000000000000002,24
The Netherlands,Amsterdam,2008-01-25,2008,1,25,7.277777777777778,25
The Netherlands,Amsterdam,2008-01-26,2008,1,26,8.722222222222223,26
The Netherlands,Amsterdam,2008-01-27,2008,1,27,8.555555555555555,27
The Netherlands,Amsterdam,2008-01-28,2008,1,28,8.444444444444446,28
The Netherlands,Amsterdam,2008-01-29,2008,1,29,6.888888888888888,29
The Netherlands,Amsterdam,2008-01-30,2008,1,30,5.277777777777778,30
The Netherlands,Amsterdam,2008-01-31,2008,1,31,4.888888888888888,31
The Netherlands,Amsterdam,2009-01-01,2009,1,1,0.5555555555555556,1
The Netherlands,Amsterdam,2009-01-02,2009,1,2,0.166666666666665,2
The Netherlands,Amsterdam,2009-01-03,2009,1,3,-1.222222222222222,3
The Netherlands,Amsterdam,2009-01-04,2009,1,4,3.1666666666666683,4
The Netherlands,Amsterdam,2009-01-05,2009,1,5,-0.4444444444444448,5
The Netherlands,Amsterdam,2009-01-06,2009,1,6,-4.388888888888888,6
The Netherlands,Amsterdam,2009-01-07,2009,1,7,0.0555555555555563,7
The Netherlands,Amsterdam,2009-01-08,2009,1,8,-2.722222222222221,8
The Netherlands,Amsterdam,2009-01-09,2009,1,9,-5.222222222222221,9
The Netherlands,Amsterdam,2009-01-10,2009,1,10,-5.333333333333334,10
The Netherlands,Amsterdam,2009-01-11,2009,1,11,-1.0555555555555547,11
The Netherlands,Amsterdam,2009-01-12,2009,1,12,4.166666666666667,12
The Netherlands,Amsterdam,2009-01-13,2009,1,13,4.61111111111111,13
The Netherlands,Amsterdam,2009-01-14,2009,1,14,4.388888888888888,14
The Netherlands,Amsterdam,2009-01-15,2009,1,15,2.944444444444443,15
The Netherlands,Amsterdam,2009-01-16,2009,1,16,1.722222222222223,16
The Netherlands,Amsterdam,2009-01-17,2009,1,17,4.388888888888888,17
The Netherlands,Amsterdam,2009-01-18,2009,1,18,5.7222222222222205,18
The Netherlands,Amsterdam,2009-01-19,2009,1,19,4.333333333333332,19
The Netherlands,Amsterdam,2009-01-20,2009,1,20,4.000000000000002,20
The Netherlands,Amsterdam,2009-01-21,2009,1,21,3.333333333333333,21
The Netherlands,Amsterdam,2009-01-22,2009,1,22,4.444444444444445,22
The Netherlands,Amsterdam,2009-01-23,2009,1,23,5.38888888888889,23
The Netherlands,Amsterdam,2009-01-24,2009,1,24,4.27777777777778,24
The Netherlands,Amsterdam,2009-01-25,2009,1,25,2.5,25
The Netherlands,Amsterdam,2009-01-26,2009,1,26,1.4444444444444453,26
The Netherlands,Amsterdam,2009-01-27,2009,1,27,-0.4444444444444448,27
The Netherlands,Amsterdam,2009-01-28,2009,1,28,-1.4444444444444453,28
The Netherlands,Amsterdam,2009-01-29,2009,1,29,-0.0555555555555563,29
The Netherlands,Amsterdam,2009-01-30,2009,1,30,0.3888888888888904,30
The Netherlands,Amsterdam,2009-01-31,2009,1,31,0.166666666666665,31
The Netherlands,Amsterdam,2010-01-01,2010,1,1,-1.3888888888888888,1
The Netherlands,Amsterdam,2010-01-02,2010,1,2,-0.777777777777777,2
The Netherlands,Amsterdam,2010-01-03,2010,1,3,-3.277777777777777,3
The Netherlands,Amsterdam,2010-01-04,2010,1,4,-1.6666666666666667,4
The Netherlands,Amsterdam,2010-01-05,2010,1,5,-0.166666666666667,5
The Netherlands,Amsterdam,2010-01-06,2010,1,6,-2.666666666666667,6
The Netherlands,Amsterdam,2010-01-07,2010,1,7,-4.666666666666666,7
The Netherlands,Amsterdam,2010-01-08,2010,1,8,-5.944444444444445,8
The Netherlands,Amsterdam,2010-01-09,2010,1,9,-2.000000000000001,9
The Netherlands,Amsterdam,2010-01-10,2010,1,10,-0.1111111111111107,10
The Netherlands,Amsterdam,2010-01-11,2010,1,11,-0.166666666666667,11
The Netherlands,Amsterdam,2010-01-12,2010,1,12,-1.3333333333333326,12
The Netherlands,Amsterdam,2010-01-13,2010,1,13,-3.444444444444444,13
The Netherlands,Amsterdam,2010-01-14,2010,1,14,0.2777777777777778,14
The Netherlands,Amsterdam,2010-01-15,2010,1,15,1.222222222222224,15
The Netherlands,Amsterdam,2010-01-16,2010,1,16,1.1111111111111112,16
The Netherlands,Amsterdam,2010-01-17,2010,1,17,4.055555555555554,17
The Netherlands,Amsterdam,2010-01-18,2010,1,18,3.6666666666666674,18
The Netherlands,Amsterdam,2010-01-19,2010,1,19,4.055555555555554,19
The Netherlands,Amsterdam,2010-01-20,2010,1,20,2.166666666666666,20
The Netherlands,Amsterdam,2010-01-21,2010,1,21,2.555555555555556,21
The Netherlands,Amsterdam,2010-01-22,2010,1,22,2.3888888888888875,22
The Netherlands,Amsterdam,2010-01-23,2010,1,23,1.555555555555554,23
The Netherlands,Amsterdam,2010-01-24,2010,1,24,-0.166666666666667,24
The Netherlands,Amsterdam,2010-01-25,2010,1,25,-2.722222222222221,25
The Netherlands,Amsterdam,2010-01-26,2010,1,26,-6.277777777777778,26
The Netherlands,Amsterdam,2010-01-27,2010,1,27,-1.3888888888888888,27
The Netherlands,Amsterdam,2010-01-28,2010,1,28,3.555555555555555,28
The Netherlands,Amsterdam,2010-01-29,2010,1,29,2.5,29
The Netherlands,Amsterdam,2010-01-30,2010,1,30,0.2222222222222214,30
The Netherlands,Amsterdam,2010-01-31,2010,1,31,1.7777777777777797,31
The Netherlands,Amsterdam,2011-01-01,2011,1,1,4.166666666666667,1
The Netherlands,Amsterdam,2011-01-02,2011,1,2,1.9444444444444444,2
The Netherlands,Amsterdam,2011-01-03,2011,1,3,0.166666666666665,3
The Netherlands,Amsterdam,2011-01-04,2011,1,4,1.1666666666666674,4
The Netherlands,Amsterdam,2011-01-05,2011,1,5,0.2777777777777778,5
The Netherlands,Amsterdam,2011-01-06,2011,1,6,4.444444444444445,6
The Netherlands,Amsterdam,2011-01-07,2011,1,7,4.27777777777778,7
The Netherlands,Amsterdam,2011-01-08,2011,1,8,8.11111111111111,8
The Netherlands,Amsterdam,2011-01-09,2011,1,9,2.999999999999999,9
The Netherlands,Amsterdam,2011-01-10,2011,1,10,0.944444444444446,10
The Netherlands,Amsterdam,2011-01-11,2011,1,11,2.999999999999999,11
The Netherlands,Amsterdam,2011-01-12,2011,1,12,5.166666666666665,12
The Netherlands,Amsterdam,2011-01-13,2011,1,13,9.333333333333332,13
The Netherlands,Amsterdam,2011-01-14,2011,1,14,9.611111111111107,14
The Netherlands,Amsterdam,2011-01-15,2011,1,15,8.555555555555555,15
The Netherlands,Amsterdam,2011-01-16,2011,1,16,9.611111111111107,16
The Netherlands,Amsterdam,2011-01-17,2011,1,17,8.0,17
The Netherlands,Amsterdam,2011-01-18,2011,1,18,3.888888888888889,18
The Netherlands,Amsterdam,2011-01-19,2011,1,19,3.722222222222224,19
The Netherlands,Amsterdam,2011-01-20,2011,1,20,2.5,20
The Netherlands,Amsterdam,2011-01-21,2011,1,21,0.7222222222222207,21
The Netherlands,Amsterdam,2011-01-22,2011,1,22,4.777777777777779,22
The Netherlands,Amsterdam,2011-01-23,2011,1,23,5.611111111111112,23
The Netherlands,Amsterdam,2011-01-24,2011,1,24,5.777777777777777,24
The Netherlands,Amsterdam,2011-01-25,2011,1,25,4.666666666666666,25
The Netherlands,Amsterdam,2011-01-26,2011,1,26,2.000000000000001,26
The Netherlands,Amsterdam,2011-01-27,2011,1,27,0.2222222222222214,27
The Netherlands,Amsterdam,2011-01-28,2011,1,28,-1.6666666666666667,28
The Netherlands,Amsterdam,2011-01-29,2011,1,29,-1.888888888888888,29
The Netherlands,Amsterdam,2011-01-30,2011,1,30,-0.2777777777777778,30
The Netherlands,Amsterdam,2011-01-31,2011,1,31,-0.2777777777777778,31
The Netherlands,Amsterdam,2012-01-01,2012,1,1,11.333333333333334,1
The Netherlands,Amsterdam,2012-01-02,2012,1,2,7.5,2
The Netherlands,Amsterdam,2012-01-03,2012,1,3,7.222222222222222,3
The Netherlands,Amsterdam,2012-01-04,2012,1,4,7.222222222222222,4
The Netherlands,Amsterdam,2012-01-05,2012,1,5,7.444444444444445,5
The Netherlands,Amsterdam,2012-01-06,2012,1,6,6.666666666666667,6
The Netherlands,Amsterdam,2012-01-07,2012,1,7,7.88888888888889,7
The Netherlands,Amsterdam,2012-01-08,2012,1,8,7.277777777777778,8
The Netherlands,Amsterdam,2012-01-09,2012,1,9,8.055555555555555,9
The Netherlands,Amsterdam,2012-01-10,2012,1,10,6.611111111111111,10
The Netherlands,Amsterdam,2012-01-11,2012,1,11,8.666666666666666,11
The Netherlands,Amsterdam,2012-01-12,2012,1,12,8.055555555555555,12
The Netherlands,Amsterdam,2012-01-13,2012,1,13,5.555555555555555,13
The Netherlands,Amsterdam,2012-01-14,2012,1,14,4.111111111111111,14
The Netherlands,Amsterdam,2012-01-15,2012,1,15,2.055555555555557,15
The Netherlands,Amsterdam,2012-01-16,2012,1,16,-0.166666666666667,16
The Netherlands,Amsterdam,2012-01-17,2012,1,17,-0.6666666666666663,17
The Netherlands,Amsterdam,2012-01-18,2012,1,18,2.722222222222221,18
The Netherlands,Amsterdam,2012-01-19,2012,1,19,6.722222222222223,19
The Netherlands,Amsterdam,2012-01-20,2012,1,20,4.833333333333335,20
The Netherlands,Amsterdam,2012-01-21,2012,1,21,7.666666666666665,21
The Netherlands,Amsterdam,2012-01-22,2012,1,22,6.833333333333332,22
The Netherlands,Amsterdam,2012-01-23,2012,1,23,5.444444444444443,23
The Netherlands,Amsterdam,2012-01-24,2012,1,24,3.333333333333333,24
The Netherlands,Amsterdam,2012-01-25,2012,1,25,4.444444444444445,25
The Netherlands,Amsterdam,2012-01-26,2012,1,26,5.1111111111111125,26
The Netherlands,Amsterdam,2012-01-27,2012,1,27,3.3888888888888897,27
The Netherlands,Amsterdam,2012-01-28,2012,1,28,2.999999999999999,28
The Netherlands,Amsterdam,2012-01-29,2012,1,29,-0.3888888888888885,29
The Netherlands,Amsterdam,2012-01-30,2012,1,30,-1.6666666666666667,30
The Netherlands,Amsterdam,2012-01-31,2012,1,31,-3.3888888888888897,31
The Netherlands,Amsterdam,2013-01-01,2013,1,1,7.333333333333335,1
The Netherlands,Amsterdam,2013-01-02,2013,1,2,6.888888888888888,2
The Netherlands,Amsterdam,2013-01-03,2013,1,3,10.111111111111112,3
The Netherlands,Amsterdam,2013-01-04,2013,1,4,9.22222222222222,4
The Netherlands,Amsterdam,2013-01-05,2013,1,5,8.166666666666668,5
The Netherlands,Amsterdam,2013-01-06,2013,1,6,8.055555555555555,6
The Netherlands,Amsterdam,2013-01-07,2013,1,7,7.166666666666667,7
The Netherlands,Amsterdam,2013-01-08,2013,1,8,7.611111111111112,8
The Netherlands,Amsterdam,2013-01-09,2013,1,9,6.77777777777778,9
The Netherlands,Amsterdam,2013-01-10,2013,1,10,5.666666666666668,10
The Netherlands,Amsterdam,2013-01-11,2013,1,11,0.5555555555555556,11
The Netherlands,Amsterdam,2013-01-12,2013,1,12,0.5555555555555556,12
The Netherlands,Amsterdam,2013-01-13,2013,1,13,-1.3333333333333326,13
The Netherlands,Amsterdam,2013-01-14,2013,1,14,-3.055555555555556,14
The Netherlands,Amsterdam,2013-01-15,2013,1,15,-2.2777777777777786,15
The Netherlands,Amsterdam,2013-01-16,2013,1,16,-5.499999999999999,16
The Netherlands,Amsterdam,2013-01-17,2013,1,17,-4.722222222222222,17
The Netherlands,Amsterdam,2013-01-18,2013,1,18,-1.3888888888888888,18
The Netherlands,Amsterdam,2013-01-19,2013,1,19,-3.7222222222222223,19
The Netherlands,Amsterdam,2013-01-20,2013,1,20,-4.777777777777779,20
The Netherlands,Amsterdam,2013-01-21,2013,1,21,-2.055555555555556,21
The Netherlands,Amsterdam,2013-01-22,2013,1,22,-4.055555555555555,22
The Netherlands,Amsterdam,2013-01-23,2013,1,23,-4.666666666666666,23
The Netherlands,Amsterdam,2013-01-24,2013,1,24,-3.444444444444444,24
The Netherlands,Amsterdam,2013-01-25,2013,1,25,-4.777777777777779,25
The Netherlands,Amsterdam,2013-01-26,2013,1,26,-1.4999999999999996,26
The Netherlands,Amsterdam,2013-01-27,2013,1,27,3.1666666666666683,27
The Netherlands,Amsterdam,2013-01-28,2013,1,28,4.555555555555557,28
The Netherlands,Amsterdam,2013-01-29,2013,1,29,10.333333333333334,29
The Netherlands,Amsterdam,2013-01-30,2013,1,30,10.055555555555555,30
The Netherlands,Amsterdam,2013-01-31,2013,1,31,7.611111111111112,31
The Netherlands,Amsterdam,2014-01-01,2014,1,1,6.666666666666667,1
The Netherlands,Amsterdam,2014-01-02,2014,1,2,8.444444444444446,2
The Netherlands,Amsterdam,2014-01-03,2014,1,3,8.444444444444446,3
The Netherlands,Amsterdam,2014-01-04,2014,1,4,7.555555555555555,4
The Netherlands,Amsterdam,2014-01-05,2014,1,5,5.777777777777777,5
The Netherlands,Amsterdam,2014-01-06,2014,1,6,10.666666666666668,6
The Netherlands,Amsterdam,2014-01-07,2014,1,7,10.22222222222222,7
The Netherlands,Amsterdam,2014-01-08,2014,1,8,8.555555555555555,8
The Netherlands,Amsterdam,2014-01-09,2014,1,9,9.166666666666666,9
The Netherlands,Amsterdam,2014-01-10,2014,1,10,6.888888888888888,10
The Netherlands,Amsterdam,2014-01-11,2014,1,11,5.7222222222222205,11
The Netherlands,Amsterdam,2014-01-12,2014,1,12,2.6111111111111125,12
The Netherlands,Amsterdam,2014-01-13,2014,1,13,6.0555555555555545,13
The Netherlands,Amsterdam,2014-01-14,2014,1,14,4.722222222222222,14
The Netherlands,Amsterdam,2014-01-15,2014,1,15,4.555555555555557,15
The Netherlands,Amsterdam,2014-01-16,2014,1,16,7.333333333333335,16
The Netherlands,Amsterdam,2014-01-17,2014,1,17,7.222222222222222,17
The Netherlands,Amsterdam,2014-01-18,2014,1,18,6.888888888888888,18
The Netherlands,Amsterdam,2014-01-19,2014,1,19,5.7222222222222205,19
The Netherlands,Amsterdam,2014-01-20,2014,1,20,4.27777777777778,20
The Netherlands,Amsterdam,2014-01-21,2014,1,21,3.6666666666666674,21
The Netherlands,Amsterdam,2014-01-22,2014,1,22,3.111111111111112,22
The Netherlands,Amsterdam,2014-01-23,2014,1,23,3.722222222222224,23
The Netherlands,Amsterdam,2014-01-24,2014,1,24,4.777777777777779,24
The Netherlands,Amsterdam,2014-01-25,2014,1,25,4.000000000000002,25
The Netherlands,Amsterdam,2014-01-26,2014,1,26,5.277777777777778,26
The Netherlands,Amsterdam,2014-01-27,2014,1,27,4.166666666666667,27
The Netherlands,Amsterdam,2014-01-28,2014,1,28,4.500000000000001,28
The Netherlands,Amsterdam,2014-01-29,2014,1,29,0.5555555555555556,29
The Netherlands,Amsterdam,2014-01-30,2014,1,30,0.2777777777777778,30
The Netherlands,Amsterdam,2014-01-31,2014,1,31,2.5,31
The Netherlands,Amsterdam,2015-01-01,2015,1,1,3.3888888888888897,1
The Netherlands,Amsterdam,2015-01-02,2015,1,2,7.611111111111112,2
The Netherlands,Amsterdam,2015-01-03,2015,1,3,4.888888888888888,3
The Netherlands,Amsterdam,2015-01-04,2015,1,4,3.6666666666666674,4
The Netherlands,Amsterdam,2015-01-05,2015,1,5,2.833333333333334,5
The Netherlands,Amsterdam,2015-01-06,2015,1,6,3.333333333333333,6
The Netherlands,Amsterdam,2015-01-07,2015,1,7,4.27777777777778,7
The Netherlands,Amsterdam,2015-01-08,2015,1,8,6.77777777777778,8
The Netherlands,Amsterdam,2015-01-09,2015,1,9,9.444444444444445,9
The Netherlands,Amsterdam,2015-01-10,2015,1,10,9.611111111111107,10
The Netherlands,Amsterdam,2015-01-11,2015,1,11,6.500000000000002,11
The Netherlands,Amsterdam,2015-01-12,2015,1,12,8.88888888888889,12
The Netherlands,Amsterdam,2015-01-13,2015,1,13,8.555555555555555,13
The Netherlands,Amsterdam,2015-01-14,2015,1,14,4.388888888888888,14
The Netherlands,Amsterdam,2015-01-15,2015,1,15,7.611111111111112,15
The Netherlands,Amsterdam,2015-01-16,2015,1,16,5.38888888888889,16
The Netherlands,Amsterdam,2015-01-17,2015,1,17,2.5,17
The Netherlands,Amsterdam,2015-01-18,2015,1,18,2.6111111111111125,18
The Netherlands,Amsterdam,2015-01-19,2015,1,19,0.2222222222222214,19
The Netherlands,Amsterdam,2015-01-20,2015,1,20,0.777777777777777,20
The Netherlands,Amsterdam,2015-01-21,2015,1,21,-0.2222222222222214,21
The Netherlands,Amsterdam,2015-01-22,2015,1,22,-0.5555555555555556,22
The Netherlands,Amsterdam,2015-01-23,2015,1,23,-2.8888888888888884,23
The Netherlands,Amsterdam,2015-01-24,2015,1,24,2.444444444444444,24
The Netherlands,Amsterdam,2015-01-25,2015,1,25,4.333333333333332,25
The Netherlands,Amsterdam,2015-01-26,2015,1,26,6.722222222222223,26
The Netherlands,Amsterdam,2015-01-27,2015,1,27,5.444444444444443,27
The Netherlands,Amsterdam,2015-01-28,2015,1,28,5.444444444444443,28
The Netherlands,Amsterdam,2015-01-29,2015,1,29,3.2222222222222205,29
The Netherlands,Amsterdam,2015-01-30,2015,1,30,1.1666666666666674,30
The Netherlands,Amsterdam,2015-01-31,2015,1,31,1.722222222222223,31
The Netherlands,Amsterdam,2016-01-01,2016,1,1,5.277777777777778,1
The Netherlands,Amsterdam,2016-01-02,2016,1,2,5.499999999999999,2
The Netherlands,Amsterdam,2016-01-03,2016,1,3,7.166666666666667,3
The Netherlands,Amsterdam,2016-01-04,2016,1,4,5.944444444444446,4
The Netherlands,Amsterdam,2016-01-05,2016,1,5,6.888888888888888,5
The Netherlands,Amsterdam,2016-01-06,2016,1,6,2.666666666666665,6
The Netherlands,Amsterdam,2016-01-07,2016,1,7,5.888888888888889,7
The Netherlands,Amsterdam,2016-01-08,2016,1,8,5.999999999999998,8
The Netherlands,Amsterdam,2016-01-09,2016,1,9,5.222222222222221,9
The Netherlands,Amsterdam,2016-01-10,2016,1,10,6.722222222222223,10
The Netherlands,Amsterdam,2016-01-11,2016,1,11,5.0,11
The Netherlands,Amsterdam,2016-01-12,2016,1,12,6.666666666666667,12
The Netherlands,Amsterdam,2016-01-13,2016,1,13,5.0,13
The Netherlands,Amsterdam,2016-01-14,2016,1,14,3.611111111111111,14
The Netherlands,Amsterdam,2016-01-15,2016,1,15,2.333333333333335,15
The Netherlands,Amsterdam,2016-01-16,2016,1,16,2.8888888888888906,16
The Netherlands,Amsterdam,2016-01-17,2016,1,17,-0.4444444444444448,17
The Netherlands,Amsterdam,2016-01-18,2016,1,18,-2.9444444444444446,18
The Netherlands,Amsterdam,2016-01-19,2016,1,19,-1.6111111111111105,19
The Netherlands,Amsterdam,2016-01-20,2016,1,20,2.2777777777777786,20
The Netherlands,Amsterdam,2016-01-21,2016,1,21,-1.0555555555555547,21
The Netherlands,Amsterdam,2016-01-22,2016,1,22,0.9999999999999984,22
The Netherlands,Amsterdam,2016-01-23,2016,1,23,7.277777777777778,23
The Netherlands,Amsterdam,2016-01-24,2016,1,24,7.944444444444443,24
The Netherlands,Amsterdam,2016-01-25,2016,1,25,10.444444444444445,25
The Netherlands,Amsterdam,2016-01-26,2016,1,26,8.833333333333334,26
The Netherlands,Amsterdam,2016-01-27,2016,1,27,10.833333333333334,27
The Netherlands,Amsterdam,2016-01-28,2016,1,28,6.611111111111111,28
The Netherlands,Amsterdam,2016-01-29,2016,1,29,9.27777777777778,29
The Netherlands,Amsterdam,2016-01-30,2016,1,30,7.611111111111112,30
The Netherlands,Amsterdam,2016-01-31,2016,1,31,6.666666666666667,31
The Netherlands,Amsterdam,2017-01-01,2017,1,1,1.722222222222223,1
The Netherlands,Amsterdam,2017-01-02,2017,1,2,3.333333333333333,2
The Netherlands,Amsterdam,2017-01-03,2017,1,3,5.38888888888889,3
The Netherlands,Amsterdam,2017-01-04,2017,1,4,6.166666666666668,4
The Netherlands,Amsterdam,2017-01-05,2017,1,5,0.7222222222222207,5
The Netherlands,Amsterdam,2017-01-06,2017,1,6,-2.5,6
The Netherlands,Amsterdam,2017-01-07,2017,1,7,0.7222222222222207,7
The Netherlands,Amsterdam,2017-01-08,2017,1,8,4.27777777777778,8
The Netherlands,Amsterdam,2017-01-09,2017,1,9,5.222222222222221,9
The Netherlands,Amsterdam,2017-01-10,2017,1,10,5.777777777777777,10
The Netherlands,Amsterdam,2017-01-11,2017,1,11,7.166666666666667,11
The Netherlands,Amsterdam,2017-01-12,2017,1,12,5.444444444444443,12
The Netherlands,Amsterdam,2017-01-13,2017,1,13,3.444444444444446,13
The Netherlands,Amsterdam,2017-01-14,2017,1,14,2.722222222222221,14
The Netherlands,Amsterdam,2017-01-15,2017,1,15,0.9999999999999984,15
The Netherlands,Amsterdam,2017-01-16,2017,1,16,-0.4444444444444448,16
The Netherlands,Amsterdam,2017-01-17,2017,1,17,-3.3888888888888897,17
The Netherlands,Amsterdam,2017-01-18,2017,1,18,-3.444444444444444,18
The Netherlands,Amsterdam,2017-01-19,2017,1,19,-1.1111111111111112,19
The Netherlands,Amsterdam,2017-01-20,2017,1,20,0.3333333333333341,20
The Netherlands,Amsterdam,2017-01-21,2017,1,21,0.5555555555555556,21
The Netherlands,Amsterdam,2017-01-22,2017,1,22,-1.555555555555556,22
The Netherlands,Amsterdam,2017-01-23,2017,1,23,-0.2222222222222214,23
The Netherlands,Amsterdam,2017-01-24,2017,1,24,1.277777777777776,24
The Netherlands,Amsterdam,2017-01-25,2017,1,25,-0.7222222222222227,25
The Netherlands,Amsterdam,2017-01-26,2017,1,26,-2.444444444444444,26
The Netherlands,Amsterdam,2017-01-27,2017,1,27,0.4444444444444428,27
The Netherlands,Amsterdam,2017-01-28,2017,1,28,5.7222222222222205,28
The Netherlands,Amsterdam,2017-01-29,2017,1,29,4.500000000000001,29
The Netherlands,Amsterdam,2017-01-30,2017,1,30,5.166666666666665,30
The Netherlands,Amsterdam,2017-01-31,2017,1,31,4.055555555555554,31
The Netherlands,Amsterdam,2018-01-01,2018,1,1,7.000000000000001,1
The Netherlands,Amsterdam,2018-01-02,2018,1,2,6.500000000000002,2
The Netherlands,Amsterdam,2018-01-03,2018,1,3,8.722222222222223,3
The Netherlands,Amsterdam,2018-01-04,2018,1,4,-72.77777777777777,4
The Netherlands,Amsterdam,2018-01-05,2018,1,5,6.166666666666668,5
The Netherlands,Amsterdam,2018-01-06,2018,1,6,4.722222222222222,6
The Netherlands,Amsterdam,2018-01-07,2018,1,7,1.722222222222223,7
The Netherlands,Amsterdam,2018-01-08,2018,1,8,0.8333333333333334,8
The Netherlands,Amsterdam,2018-01-09,2018,1,9,2.722222222222221,9
The Netherlands,Amsterdam,2018-01-10,2018,1,10,6.666666666666667,10
The Netherlands,Amsterdam,2018-01-11,2018,1,11,6.222222222222224,11
The Netherlands,Amsterdam,2018-01-12,2018,1,12,5.0,12
The Netherlands,Amsterdam,2018-01-13,2018,1,13,4.444444444444445,13
The Netherlands,Amsterdam,2018-01-14,2018,1,14,2.944444444444443,14
The Netherlands,Amsterdam,2018-01-15,2018,1,15,5.166666666666665,15
The Netherlands,Amsterdam,2018-01-16,2018,1,16,6.0555555555555545,16
The Netherlands,Amsterdam,2018-01-17,2018,1,17,4.833333333333335,17
The Netherlands,Amsterdam,2018-01-18,2018,1,18,4.944444444444444,18
The Netherlands,Amsterdam,2018-01-19,2018,1,19,3.944444444444445,19
The Netherlands,Amsterdam,2018-01-20,2018,1,20,2.166666666666666,20
The Netherlands,Amsterdam,2018-01-21,2018,1,21,3.333333333333333,21
The Netherlands,Amsterdam,2018-01-22,2018,1,22,6.0555555555555545,22
The Netherlands,Amsterdam,2018-01-23,2018,1,23,7.611111111111112,23
The Netherlands,Amsterdam,2018-01-24,2018,1,24,10.833333333333334,24
The Netherlands,Amsterdam,2018-01-25,2018,1,25,7.222222222222222,25
The Netherlands,Amsterdam,2018-01-26,2018,1,26,5.166666666666665,26
The Netherlands,Amsterdam,2018-01-27,2018,1,27,5.055555555555556,27
The Netherlands,Amsterdam,2018-01-28,2018,1,28,9.72222222222222,28
The Netherlands,Amsterdam,2018-01-29,2018,1,29,9.055555555555554,29
The Netherlands,Amsterdam,2018-01-30,2018,1,30,4.333333333333332,30
The Netherlands,Amsterdam,2018-01-31,2018,1,31,6.611111111111111,31
The Netherlands,Amsterdam,2019-01-01,2019,1,1,7.944444444444443,1
The Netherlands,Amsterdam,2019-01-02,2019,1,2,5.888888888888889,2
The Netherlands,Amsterdam,2019-01-03,2019,1,3,3.2222222222222205,3
